,time,lat,lon,eletrico,n_particulas,d_particulas,ldsa
8998954,1360957920.0,47.367028999999995,8.544315,11,32999,51.9,90.7
8999009,1360958220.0,47.37039,8.538766,11,13248,52.6,36.9
8999824,1360962360.0,47.3685,8.539823,11,11480,66.3,41.6
8999831,1360962420.0,47.367724,8.54003,11,28950,37.6,55.3
8999917,1360962840.0,47.365793,8.550844999999999,11,12549,61.5,41.7
9000277,1360964700.0,47.374803,8.538861,11,15045,61.5,50.0
9000314,1360964880.0,47.377919,8.541746,11,18702,56.1,56.1
9001508,1360970940.0,47.378440999999995,8.541587,11,21586,52.5,60.0
9002150,1360974240.0,47.375994,8.53937,11,17624,65.5,62.9
9002258,1360974780.0,47.366168,8.547766000000001,11,14396,69.8,55.3
9002507,1360976040.0,47.365281,8.553205,11,13144,67.2,48.3
9002531,1360976160.0,47.366078,8.547276,11,10657,71.4,42.0
9002656,1360976820.0,47.377356,8.541724,11,18253,57.8,56.6
9010647,1361017620.0,47.365994,8.547824,11,12716,46.7,31.0
9010988,1361019420.0,47.366113,8.547364,11,15501,47.6,38.6
9011009,1361019480.0,47.366946,8.545126,11,13337,46.8,32.6
9011146,1361020200.0,47.378029,8.541688,11,246412,16.5,185.1
9011801,1361023560.0,47.378676,8.542028,11,19338,41.1,40.8
9011853,1361023800.0,47.377064000000004,8.540118,11,30246,46.3,72.9
9012475,1361026980.0,47.379326,8.542853,11,38593,32.1,61.6
9013123,1361030280.0,47.378313,8.54151,11,30063,33.7,50.6
9013701,1361033280.0,47.369815,8.539246,11,29485,38.7,58.1
9014621,1361037960.0,47.365728000000004,8.547302,11,14016,42.4,30.7
9015001,1361039940.0,47.366644,8.541731,11,9626,45.8,22.9
9015088,1361040360.0,47.376145,8.53956,11,12878,47.3,31.8
9015100,1361040420.0,47.377004,8.540408,11,17278,49.1,44.5
9015109,1361040480.0,47.377054,8.541088,11,10868,49.3,28.2
9015122,1361040540.0,47.377121,8.541624,11,16102,44.2,36.8
9016169,1361045880.0,47.365029,8.553806,11,17646,43.9,40.0
9016246,1361046240.0,47.366545,8.541331,11,10116,56.8,30.8
9016933,1361049780.0,47.377321,8.541614,11,19452,45.0,45.5
9017961,1361056080.0,47.36676,8.540394000000001,11,35916,39.8,73.1
9023423,1361092080.0,47.373613,8.530925,11,10080,65.3,35.9
9024044,1361095200.0,47.376265000000004,8.534277000000001,11,9653,64.9,34.1
9024079,1361095380.0,47.373676,8.529966,11,12086,59.2,38.5
9025152,1361100840.0,47.377958,8.541694999999999,11,10203,55.6,30.3
9025214,1361101200.0,47.375362,8.533186,11,9684,59.1,30.8
9025253,1361101440.0,47.371956,8.526035,11,11109,62.2,37.4
9026639,1361108520.0,47.373537,8.531668,11,7211,70.4,27.9
9026666,1361108640.0,47.375871999999994,8.536709,11,10637,61.5,35.4
9026695,1361108760.0,47.377072999999996,8.540232000000001,11,19985,53.2,56.5
9027299,1361111820.0,47.377302,8.539267,11,19111,47.5,47.5
9027304,1361111820.0,47.377349,8.539141,11,8525,58.1,26.6
9027671,1361113740.0,47.372603999999995,8.526906,11,9049,54.3,26.2
9028310,1361117040.0,47.377496,8.541694999999999,11,12027,49.6,31.4
9028412,1361117520.0,47.373593,8.529753999999999,11,5807,60.4,18.9
9028767,1361119380.0,47.376249,8.534343,11,7538,56.4,22.7
9029367,1361122380.0,47.37747,8.54169,11,11476,54.7,33.4
9030443,1361127900.0,47.377114,8.540232000000001,11,18130,49.1,46.7
9030958,1361130540.0,47.378578999999995,8.54181,11,25102,45.8,59.9
9031491,1361133240.0,47.377503000000004,8.541725,11,15820,51.7,43.2
9031551,1361133600.0,47.374413,8.532285,11,11817,52.1,32.6
9031912,1361135400.0,47.373595,8.530271,11,9495,55.5,28.1
9031937,1361135520.0,47.376357,8.535264,11,12971,48.6,33.1
9032645,1361139120.0,47.373013,8.527744,11,7983,51.4,21.7
9033669,1361144400.0,47.374995,8.532815,11,9976,77.2,42.9
9034091,1361146500.0,47.377877000000005,8.54177,11,12243,82.6,56.8
9034619,1361149200.0,47.376092,8.537563,11,10176,91.9,53.3
9034890,1361150580.0,47.372149,8.526478,11,10148,90.6,52.3
9039064,1361171880.0,47.378151,8.541567,11,12541,57.9,39.0
9040083,1361177100.0,47.379557,8.542725,11,20585,51.3,55.8
9041211,1361182860.0,47.375971,8.53735,11,19941,52.1,55.0
9041259,1361183100.0,47.37364,8.529356,11,12726,61.4,42.2
9041656,1361185140.0,47.377039,8.541116,11,35158,39.2,70.3
9041682,1361185260.0,47.37872,8.542551,11,29948,45.0,70.0
9042215,1361188020.0,47.377501,8.541707,11,13362,63.1,45.8
9042238,1361188140.0,47.377277,8.539416000000001,11,27627,45.3,65.0
9042604,1361189940.0,47.372822,8.527185000000001,11,14161,54.5,41.1
9042673,1361190300.0,47.375952000000005,8.537453,11,31831,38.5,62.4
9042721,1361190540.0,47.377916,8.541757,11,13386,58.4,42.0
9043338,1361193720.0,47.376042,8.536003,11,9052,65.1,32.1
9043792,1361196060.0,47.378624,8.541969,11,7442,69.1,28.2
9044793,1361201160.0,47.375961,8.537355999999999,11,10588,58.7,33.4
9045763,1361206140.0,47.372099,8.526372,11,16990,48.5,43.3
9047565,1361215320.0,47.376221,8.534275,11,10474,57.9,32.6
9049568,1361225580.0,47.379124,8.542905000000001,11,27988,37.8,53.7
9052161,1361274540.0,47.366882000000004,8.545268,11,30532,39.5,61.6
9052498,1361276280.0,47.365241,8.553266,11,18546,47.4,45.9
9052670,1361277120.0,47.377897,8.541763000000001,11,17944,49.0,46.1
9053459,1361281200.0,47.366898,8.545034,11,17647,50.1,46.6
9054661,1361287320.0,47.377477,8.541694999999999,11,20987,53.4,59.5
9054721,1361287620.0,47.370277,8.539138000000001,11,9357,60.4,30.5
9054774,1361287860.0,47.367032,8.54412,11,7335,69.4,28.0
9055992,1361294100.0,47.37706,8.540301,11,29889,38.7,59.0
9057800,1361303400.0,47.366184999999994,8.546673,11,16259,44.9,37.9
9059769,1361313540.0,47.379121999999995,8.542946,11,24641,43.4,55.3
9066152,1361346360.0,47.379331,8.542895,11,27183,38.7,53.6
9066230,1361346720.0,47.376544,8.534905,11,18192,44.8,42.3
9066253,1361346840.0,47.373523,8.531357,11,33260,34.9,58.2
9066586,1361348520.0,47.373601,8.529413,11,15037,55.4,44.4
9066587,1361348520.0,47.373607,8.529413,11,14761,55.6,43.8
9068338,1361357520.0,47.376216,8.534164,11,10306,56.9,31.4
9069755,1361364840.0,47.376301,8.534314,11,17896,44.7,41.5
9071406,1361373300.0,47.379859,8.542561,11,7182,44.4,16.6
9071940,1361376060.0,47.378595000000004,8.541826,11,28150,33.4,47.0
9072484,1361378880.0,47.377493,8.541708999999999,11,11367,40.3,23.5
9075749,1361395560.0,47.372637,8.526848,11,10189,42.1,22.1
9076157,1361397660.0,47.377102,8.538361,11,9548,47.4,23.7
9076674,1361401320.0,47.373684999999995,8.530086,11,23444,39.9,47.8
9076987,1361402940.0,47.376415,8.534602,11,10825,44.9,25.3
9082260,1361431560.0,47.373646,8.530081,11,11864,46.4,28.7
9082642,1361433540.0,47.377008000000004,8.540600999999999,11,10932,51.4,29.7
9082997,1361454600.0,47.373619,8.529952999999999,11,14054,48.7,35.9
9084212,1361463300.0,47.378991,8.543014,11,12304,41.9,26.5
9084662,1361465640.0,47.376518,8.534636,11,10564,44.6,24.4
9106289,1359645540.0,47.377455,8.552869,13,4189,32.7,7.1
9106449,1359646320.0,47.377482,8.552869,13,4510,31.5,7.4
9106683,1359647520.0,47.377443,8.552871000000001,13,4397,30.7,7.0
9106998,1359649200.0,47.37746,8.552876,13,4197,28.5,6.2
9107017,1359649320.0,47.377452000000005,8.552878,13,4526,27.3,6.3
9107250,1359650460.0,47.377453,8.552862,13,4108,28.0,5.9
9107479,1359651660.0,47.377441,8.552891,13,4753,24.7,6.0
9107581,1359652140.0,47.377461,8.552876,13,3541,27.3,5.0
9107624,1359652380.0,47.377429,8.552897999999999,13,4493,30.9,7.2
9107642,1359652500.0,47.377426,8.552902,13,3386,28.1,4.9
9107660,1359652620.0,47.377393,8.552895,13,3788,29.4,5.7
9107980,1359654240.0,47.377464,8.552859,13,4793,30.1,7.5
9108036,1359654540.0,47.377469,8.552858,13,4639,30.1,7.2
9108449,1359656640.0,47.377456,8.552874000000001,13,4639,28.0,6.7
9108731,1359658080.0,47.377459,8.552877,13,5222,28.0,7.5
9108781,1359658320.0,47.377474,8.552855000000001,13,4938,29.5,7.5
9108826,1359658560.0,47.37746,8.552877,13,4586,28.9,6.8
9108939,1359659160.0,47.377465,8.552874000000001,13,5367,29.6,8.2
9109293,1359661020.0,47.377476,8.55286,13,3861,30.8,6.2
9109423,1359661620.0,47.377472999999995,8.552850999999999,13,3913,31.0,6.3
9109473,1359661920.0,47.377439,8.552881,13,4107,32.9,7.0
9109604,1359662580.0,47.377443,8.552871000000001,13,3564,32.5,6.0
9109958,1359664440.0,47.377432,8.552872,13,3196,31.5,5.2
9110668,1359668040.0,47.377453,8.552889,13,3799,30.1,5.9
9110823,1359668820.0,47.377464,8.552864999999999,13,3689,33.8,6.5
9110936,1359669420.0,47.377471,8.552875,13,4091,32.7,7.0
9111370,1359671640.0,47.37743,8.552868,13,3408,35.5,6.3
9111434,1359671940.0,47.377448,8.552876,13,3031,37.8,6.0
9111466,1359672120.0,47.377466,8.55288,13,3094,36.9,6.0
9111539,1359672480.0,47.377454,8.552863,13,3190,36.9,6.2
9111571,1359672660.0,47.377448,8.552891,13,2970,38.1,6.0
9111721,1359673380.0,47.377454,8.552864,13,3450,37.5,6.8
9111779,1359673680.0,47.377451,8.552885,13,3639,37.0,7.1
9111930,1359674520.0,47.377449,8.552871000000001,13,2820,41.0,6.1
9111960,1359674640.0,47.377452000000005,8.55287,13,2854,41.6,6.3
9111966,1359674700.0,47.377454,8.552871000000001,13,3167,39.1,6.5
9112239,1359676080.0,47.37741,8.552888000000001,13,2691,41.4,5.9
9112330,1359676500.0,47.377481,8.552858,13,2193,42.1,4.9
9113000,1359679980.0,47.377475,8.552887,13,2092,43.4,4.8
9113042,1359680220.0,47.377435999999996,8.552864,13,2057,41.1,4.5
9113085,1359680460.0,47.377449,8.552877,13,1983,44.0,4.6
9113324,1359681720.0,47.377444,8.552871000000001,13,2089,44.2,4.9
9113421,1359682200.0,47.377432,8.552876,13,2513,42.0,5.6
9113734,1359683820.0,47.37745,8.552873,13,2212,46.0,5.4
9113901,1359684660.0,47.377447,8.552868,13,2083,46.6,5.2
9114077,1359685620.0,47.377472,8.552857000000001,13,2147,46.1,5.3
9114192,1359686160.0,47.377459,8.552874000000001,13,1792,48.2,4.6
9114351,1359687000.0,47.37746,8.552848,13,1807,48.6,4.7
9114668,1359688620.0,47.377432,8.552853,13,2034,46.6,5.1
9114686,1359688740.0,47.377421999999996,8.552852,13,1693,50.3,4.6
9115254,1359691560.0,47.377433,8.55287,13,2268,47.0,5.7
9115714,1359693960.0,47.377466,8.552881,13,2105,50.8,5.7
9116000,1359695340.0,47.377435,8.552873,13,2337,52.3,6.6
9116009,1359695400.0,47.377429,8.552872,13,2634,47.6,6.7
9116083,1359695820.0,47.377447,8.552869,13,2065,54.5,6.1
9116089,1359695820.0,47.377448,8.552875,13,2238,52.8,6.4
9116256,1359696720.0,47.377432,8.552872,13,2245,50.4,6.1
9116350,1359697140.0,47.377466999999996,8.552859,13,2481,47.3,6.3
9116398,1359697440.0,47.377466,8.552878999999999,13,2755,45.2,6.6
9116443,1359697620.0,47.377479,8.55288,13,2944,44.0,6.9
9116604,1359698460.0,47.377434,8.552863,13,2799,46.7,7.0
9116745,1359699180.0,47.377444,8.552873,13,2693,48.8,7.0
9117041,1359700740.0,47.377439,8.552857000000001,13,2448,51.5,6.8
9117233,1359701700.0,47.377458000000004,8.552866,13,2616,45.9,6.4
9117688,1359704040.0,47.377454,8.552862,13,2188,38.3,4.4
9118040,1359705780.0,47.377449,8.552863,13,2248,36.3,4.3
9118202,1359706680.0,47.377466999999996,8.552877,13,2543,36.8,4.9
9118305,1359707220.0,47.37745,8.552864999999999,13,3252,35.2,6.0
9118512,1359708240.0,47.377459,8.552864999999999,13,4061,33.4,7.1
9118742,1359709440.0,47.377461,8.552862,13,2576,36.5,4.9
9118885,1359710220.0,47.377456,8.552852,13,4203,31.6,6.9
9119068,1359711180.0,47.377466999999996,8.552882,13,3561,34.1,6.3
9119371,1359712740.0,47.377456,8.552881,13,5325,33.4,9.3
9119496,1359713340.0,47.377444,8.552850999999999,13,6064,33.3,10.5
9120120,1359716580.0,47.377444,8.55284,13,4773,37.1,9.3
9120334,1359717720.0,47.377454,8.552845,13,5751,35.6,10.7
9120435,1359718260.0,47.377457,8.552844,13,6284,35.9,11.8
9121129,1359721800.0,47.377441,8.552878,13,7216,34.7,13.1
9121217,1359722220.0,47.377466,8.552878999999999,13,7027,34.5,12.7
9121674,1359724620.0,47.377465,8.552858,13,9288,31.4,15.1
9121677,1359724620.0,47.377466,8.552861,13,9172,31.2,14.8
9122151,1359730620.0,47.377496,8.552874000000001,13,4681,41.0,10.1
9122723,1359733620.0,47.377445,8.552864999999999,13,7249,35.5,13.4
9123227,1359739800.0,47.377487,8.55286,13,4702,31.1,7.6
9123230,1359739860.0,47.377488,8.552855000000001,13,5548,31.1,9.0
9123271,1359740040.0,47.377456,8.552881,13,6217,29.6,9.5
9123319,1359740280.0,47.377465,8.55287,13,5292,31.7,8.7
9123530,1359741360.0,47.377468,8.552861,13,4155,36.7,8.0
9123609,1359741780.0,47.377433,8.552866999999999,13,3495,40.3,7.4
9123684,1359742140.0,47.377462,8.552850999999999,13,3022,39.5,6.3
9123719,1359742320.0,47.377456,8.552876,13,3112,39.7,6.5
9123769,1359742680.0,47.377458000000004,8.552850999999999,13,3676,37.0,7.1
9123895,1359743340.0,47.377465,8.552881,13,5756,29.4,8.7
9123909,1359743400.0,47.377453,8.552861,13,6094,29.7,9.4
9123932,1359743520.0,47.377463,8.55286,13,6174,30.8,9.8
9123973,1359743760.0,47.37746,8.552888000000001,13,279990,10.0,134.0
9124702,1359747480.0,47.377457,8.55288,13,6634,40.5,14.2
9124816,1359748080.0,47.377439,8.552882,13,7077,41.7,15.6
9124872,1359748380.0,47.377432,8.552864,13,6433,44.7,15.3
9124886,1359748440.0,47.377437,8.552878999999999,13,6256,45.8,15.2
9124915,1359748620.0,47.377451,8.552883,13,7153,45.5,17.3
9124982,1359748920.0,47.377433,8.552872,13,7680,45.0,18.4
9125579,1359751980.0,47.377468,8.552864999999999,13,8528,35.5,15.8
9125641,1359752280.0,47.377452000000005,8.552849,13,10200,40.1,21.6
9125991,1359754140.0,47.37746,8.552895,13,6232,45.3,15.0
9126503,1359756720.0,47.377454,8.552877,13,4435,41.7,9.8
9126552,1359757020.0,47.377445,8.552856,13,5233,40.6,11.2
9126623,1359757380.0,47.377464,8.552878999999999,13,5266,46.6,13.1
9126704,1359757800.0,47.377435,8.552868,13,3383,46.8,8.4
9126715,1359757860.0,47.377441999999995,8.552861,13,5152,49.7,13.7
9126756,1359758040.0,47.377444,8.552875,13,5185,50.2,14.0
9126973,1359759180.0,47.377458000000004,8.552868,13,6729,51.4,18.5
9127288,1359768000.0,47.37746,8.552869,13,1591,40.6,3.4
9127527,1359769260.0,47.37743,8.55288,13,2258,39.5,4.7
9127689,1359770100.0,47.377435,8.552872,13,2061,41.1,4.5
9127954,1359771480.0,47.377434,8.552885,13,1604,37.2,3.1
9128048,1359771960.0,47.377448,8.552877,13,1309,39.0,2.7
9128159,1359772500.0,47.377466999999996,8.552883999999999,13,1316,38.0,2.6
9128428,1359773880.0,47.377466,8.552871000000001,13,1260,38.4,2.5
9128463,1359774060.0,47.377446,8.552877,13,1532,34.9,2.8
9128767,1359779220.0,47.377523,8.552866,13,2112,23.2,2.5
9128892,1359779820.0,47.37744,8.552873,13,2238,23.8,2.7
9129297,1359781860.0,47.377435,8.552875,13,1724,28.9,2.6
9129712,1359784080.0,47.377456,8.552878,13,1907,36.8,3.7
9130178,1359786480.0,47.377425,8.552845,13,3560,23.8,4.3
9130491,1359788040.0,47.377449,8.552853,13,2670,24.8,3.4
9130651,1359788820.0,47.377441,8.552827,13,2697,27.6,3.8
9130721,1359789180.0,47.377461,8.552871000000001,13,2873,27.3,4.0
9130746,1359789360.0,47.377456,8.552874000000001,13,3065,27.1,4.3
9130841,1359789840.0,47.37746,8.552833,13,2858,30.2,4.5
9130891,1359790080.0,47.377455,8.552838000000001,13,3402,29.9,5.3
9131042,1359790860.0,47.377459,8.552876,13,3153,29.1,4.7
9131102,1359791160.0,47.377441,8.552876,13,3376,27.6,4.8
9131506,1359793260.0,47.37745,8.552891,13,4540,29.0,6.8
9131636,1359793920.0,47.377455,8.552866,13,6999,26.8,9.6
9131787,1359794700.0,47.377455,8.552857000000001,13,5595,30.4,8.8
9131852,1359795000.0,47.377466999999996,8.552861,13,4177,33.3,7.2
9131961,1359795540.0,47.377479,8.552878,13,4646,32.8,7.9
9132684,1359799260.0,47.377471,8.552896,13,5921,41.7,13.1
9132862,1359800220.0,47.377447,8.552859,13,4696,40.2,9.9
9132945,1359800640.0,47.377444,8.552864999999999,13,7053,35.8,13.2
9133155,1359801720.0,47.377439,8.55282,13,6346,36.9,12.3
9133462,1359803280.0,47.377448,8.55283,13,6480,35.5,12.0
9133656,1359804300.0,47.377466999999996,8.552849,13,7696,36.4,14.7
9133683,1359804420.0,47.377458000000004,8.552821,13,8632,35.7,16.1
9133769,1359804900.0,47.377478,8.552847,13,8608,36.4,16.4
9133828,1359805200.0,47.377461,8.55286,13,5380,40.6,11.5
9134018,1359806160.0,47.377416,8.552899,13,5583,40.0,11.8
9134386,1359808080.0,47.37747,8.552868,13,6183,39.2,12.8
9134494,1359808620.0,47.377469,8.552877,13,8779,36.0,16.5
9134569,1359808980.0,47.377475,8.552901,13,7818,37.6,15.4
9134605,1359809160.0,47.377465,8.552863,13,6174,38.7,12.6
9134645,1359809340.0,47.377465,8.552889,13,5374,40.5,11.5
9134912,1359810720.0,47.377492,8.552848,13,5474,41.0,11.9
9134934,1359810840.0,47.377471,8.552864999999999,13,6719,39.3,13.9
9134969,1359811080.0,47.377477,8.55286,13,5222,40.7,11.2
9135090,1359811680.0,47.377459,8.552856,13,3489,46.2,8.6
9135237,1359812400.0,47.377483000000005,8.552864999999999,13,4389,42.1,9.8
9135420,1359813360.0,47.377448,8.552862,13,5345,39.8,11.2
9135479,1359813660.0,47.377432,8.552892,13,4363,41.8,9.6
9135481,1359813660.0,47.377431,8.552892,13,5229,37.9,10.4
9135493,1359813720.0,47.377435999999996,8.552878,13,5082,39.1,10.5
9135746,1359815040.0,47.377454,8.552866,13,5040,39.4,10.5
9136023,1359816420.0,47.377454,8.552866,13,3958,40.3,8.4
9136040,1359816540.0,47.377429,8.552850999999999,13,4108,38.5,8.3
9136204,1359817380.0,47.377453,8.552888000000001,13,3950,41.2,8.6
9136395,1359818400.0,47.377461,8.552863,13,4321,36.9,8.4
9136516,1359819000.0,47.377461,8.552881,13,4087,36.5,7.8
9136557,1359819240.0,47.377472999999995,8.552845,13,4104,35.0,7.5
9136794,1359820440.0,47.377453,8.552858,13,4351,35.8,8.1
9137061,1359821880.0,47.377456,8.55287,13,2970,46.0,7.3
9137098,1359822060.0,47.37745,8.552869,13,3051,43.4,7.0
9137236,1359822720.0,47.377452000000005,8.552861,13,3590,42.4,8.1
9137282,1359822960.0,47.377452000000005,8.552847,13,3905,40.0,8.2
9137352,1359823320.0,47.377451,8.552873,13,2412,51.4,6.7
9137674,1359825000.0,47.377449,8.552859,13,4970,38.9,10.2
9138067,1359827100.0,47.377463,8.552863,13,4441,45.1,10.6
9138124,1359827400.0,47.377421000000005,8.552882,13,4986,43.0,11.4
9138130,1359827400.0,47.377437,8.552875,13,5123,42.1,11.4
9138376,1359828660.0,47.377456,8.552881,13,6819,40.4,14.5
9138381,1359828660.0,47.377461,8.552882,13,6674,40.4,14.2
9138622,1359829920.0,47.377445,8.552876,13,5922,43.7,13.7
9139157,1359832740.0,47.377455,8.552861,13,8133,39.8,17.1
9139197,1359832920.0,47.377474,8.552858,13,7436,45.0,17.8
9139547,1359834660.0,47.377464,8.552878999999999,13,9467,36.7,18.2
9139627,1359835080.0,47.377446,8.552864,13,8181,37.9,16.3
9139687,1359835380.0,47.377427000000004,8.552876,13,6266,39.4,13.0
9139763,1359835740.0,47.377455,8.552883999999999,13,6253,39.8,13.1
9139962,1359836820.0,47.377465,8.552876,13,7367,39.7,15.4
9140067,1359837360.0,47.377444,8.552871000000001,13,4959,46.0,12.2
9140241,1359838200.0,47.377472999999995,8.552875,13,6745,42.9,15.3
9140268,1359838380.0,47.377472,8.552868,13,5833,46.6,14.5
9140330,1359838680.0,47.377476,8.552886,13,5793,47.3,14.6
9140450,1359839280.0,47.377465,8.552866,13,7582,46.3,18.7
9140713,1359840660.0,47.377444,8.552876,13,10036,41.3,21.9
9140830,1359841260.0,47.377451,8.552872,13,12961,39.8,27.2
9141161,1359842940.0,47.377454,8.552862,13,7817,45.0,18.7
9141472,1359868680.0,47.377447,8.552863,13,5450,42.7,12.3
9141476,1359868740.0,47.377448,8.552858,13,6030,40.3,12.8
9141560,1359869220.0,47.377472,8.552877,13,5019,43.6,11.6
9141625,1359869580.0,47.377454,8.552882,13,6156,41.2,13.4
9141663,1359869760.0,47.37748,8.552878999999999,13,5902,43.3,13.5
9141740,1359870180.0,47.37748,8.552897999999999,13,5555,42.0,12.3
9142060,1359871740.0,47.377459,8.552883999999999,13,6767,39.5,14.1
9142066,1359871800.0,47.377453,8.552873,13,6507,39.7,13.6
9142297,1359873000.0,47.377458000000004,8.552850999999999,13,7792,36.5,14.9
9142300,1359873000.0,47.377455,8.552849,13,8181,37.0,15.9
9142611,1359874560.0,47.377459,8.552843,13,8440,37.2,16.5
9142785,1359893160.0,47.377441999999995,8.552882,13,5295,52.9,15.1
9143520,1359896940.0,47.377465,8.552868,13,2935,60.2,9.6
9143778,1359898320.0,47.377466,8.552856,13,4298,53.1,12.3
9143817,1359898560.0,47.377469,8.552866,13,4008,56.2,12.2
9143957,1359899220.0,47.377443,8.552888000000001,13,4053,57.0,12.5
9144069,1359899820.0,47.377435,8.55289,13,3641,60.5,12.0
9144395,1359901560.0,47.377443,8.552854,13,4735,56.9,14.6
9144497,1359902100.0,47.377466999999996,8.552866999999999,13,4585,57.2,14.2
9144649,1359902820.0,47.377474,8.552866,13,4578,56.9,14.1
9145210,1359905760.0,47.377449,8.552877,13,2636,60.0,8.6
9145442,1359906900.0,47.377453,8.552855000000001,13,10877,32.1,18.1
9145470,1359907080.0,47.377452000000005,8.552866999999999,13,8481,37.4,16.6
9145929,1359909480.0,47.377456,8.552868,13,4236,60.0,13.8
9146052,1359910080.0,47.377458000000004,8.552881,13,3992,60.0,13.0
9146069,1359910140.0,47.377435999999996,8.552871000000001,13,4196,57.4,13.0
9146708,1359913440.0,47.377435,8.552871000000001,13,4571,55.7,13.7
9146712,1359913440.0,47.377425,8.552873,13,4664,54.5,13.7
9146927,1359914520.0,47.377468,8.552866,13,4748,57.5,14.8
9146937,1359914580.0,47.377471,8.552864,13,4748,58.2,15.0
9147141,1359915660.0,47.377465,8.552878999999999,13,5728,51.6,15.9
9147350,1359916740.0,47.377472999999995,8.552874000000001,13,4760,55.8,14.3
9147549,1359917760.0,47.377462,8.552869,13,4206,57.8,13.2
9147634,1359918180.0,47.37746,8.55286,13,4739,53.1,13.5
9147704,1359918540.0,47.377461,8.552866,13,4696,54.9,13.9
9148439,1359922380.0,47.377444,8.552859,13,3689,53.0,10.5
9148455,1359922440.0,47.377451,8.552878,13,3397,56.4,10.3
9148483,1359922680.0,47.377453,8.552889,13,3977,52.5,11.2
9148503,1359922740.0,47.377451,8.55289,13,4302,51.6,11.9
9149251,1359926580.0,47.377451,8.552878,13,102630,12.1,60.2
9149452,1359927600.0,47.377481,8.552891,13,3798,55.0,11.3
